name,latitude,longitude,cctvUrl,type,roadId,resolution,format,time
[호남선] 백양사,35.430460,126.804756,http://cctvsec.ktict.co.kr/2322/h0xbZib/gYhrXSmFtbzPa/Hi6uO9KH2dnJHPdw2KC0LuPdrXeVvib7P0KG0RjWoS/2tcFvZD/QqezU1qOFPra8EbwChxfxFnR0D6j4GANcQ=,1,,,HLS,
[호남선] 장성분기점,35.333319,126.808452,http://cctvsec.ktict.co.kr/2323/aR/J5BlKpjMHZLRP5zXhv43Hsu1uU8BiyasPTfWJc6A0m0gF5MxDI3bSDpXubuTna5rvWrqR+QtmsUZeZ39zpddS9RfaNLeLoMsZM06b0q4=,1,,,HLS,
[호남선] 장성,35.285729,126.786800,http://cctvsec.ktict.co.kr/2324/4In6ajbxAXmlLWHnsk983wnS1G0TMHPheuKpw0neDHiBWh9Eal8RcVPLS8LJ2i8EwA738EFeyOsuskH+d98OWBJTdb4WgTPkjqaSggI1AaE=,1,,,HLS,
[호남선] 광산,35.216420,126.828040,http://cctvsec.ktict.co.kr/2325/1U89TMYOJyur8rkbaQw+CU5msFwFAqisRU58rJzQASQkyOIEdzKO5zA+ZuNEKVkrXfMW5SuUOKpRi5maynqU7dxm8qB4wCKhv6wRu7vn7IM=,1,,,HLS,
[호남선] 서광주,35.184666,126.883582,http://cctvsec.ktict.co.kr/2326/KZKPRn0oQYMstUHSfU5bFdISd7L9Ds3OvRdV9Y2aIlZmOQ7lhuGwsAPsKCJ+LbfBSoxrfff4LnV200x2z6Ocl++s2LOYXKA3xYobYIKLCws=,1,,,HLS,
[호남선] 동광주,35.214880,126.947648,http://cctvsec.ktict.co.kr/2327/htNZcR9PhCP3bgpa18OBh/bvMkMHk9fdmBXp7VCkrGKgbGYddj52qoLl63X8FCdtqqunvZ3f95d0HXKpNz/5Zgl5eRu6PwFctupRs/fuhM0=,1,,,HLS,
[호남선] 고서분기점,35.223723,126.959588,http://cctvsec.ktict.co.kr/2328/brCmylgafyhi0YvnaVrgTq+pt82IA2j6AejgZcrsgQq7GwNmcHeuMbQypGAI+af0+wqsTYhOQRA6DmccsyqD0J0leAHT841Dth+ZP/gTenE=,1,,,HLS,
[광주대구선] 담양,35.277830,126.977846,http://cctvsec.ktict.co.kr/2403/J4m0q/5w6eWJwCkovCAzF+nI/G4gUuIL2zKS8QT8469jW1cfDtdPmmW++0tyUAUzvMkIJAT8aMxl++QD+Jl9bkU2Zc/HDiwXHrnvd4mU8bM=,1,,,HLS,
[무안광주선] 광산교,35.131110,126.743070,http://cctvsec.ktict.co.kr/2542/km5NK9q+5kMdKYIZJUaVLKMKr2aMwFN2nGBtC6+UNPtzorOKclvbQxnfkfy0Tm/CXWYUTib5u6eAou3LINI4nvPmVgvlrjfauNuKDNUxjX8=,1,,,HLS,
[무안광주선] 북무안,35.016389,126.443160,http://cctvsec.ktict.co.kr/2543/OoSfhoenhsCXYNiD5rljW1xOgX7k2EtDo0sRs+JvgF6Ioa/iItXdcdG8EKjp8XDnXFDqR3ZN+uyQRxlZp8geblZi5zeDShCisRNLR6N9YJg=,1,,,HLS,
[서해안선] 함평분기점,35.030000,126.485000,http://cctvsec.ktict.co.kr/2587/ko0HVrFOljUJ9fKIuVunmGCNgJ/Kh1PXnxR4tPC3uajrmc3O4/1ZaF/lSoFhsDxjIbnkBrr5s3PpErpFXoCbpYne3V5yLU3ZMAOFluQ0vko=,1,,,HLS,
[서해안선] 선운산,35.508696,126.683262,http://cctvsec.ktict.co.kr/2588/ys+qTrcXsMTZu6i+iCnlF2dUStxOOuP8MsYn6r7u0MQ+saYsbhdd32BMH0XWjyMttnBlvauzwa2SrTQg4lzalDxjej7wK8u96QvN0DQ2kc4=,1,,,HLS,
[서해안선] 군산휴게소,35.978060,126.832780,http://cctvsec.ktict.co.kr/2604/HxVtlkv2wg4YzRAKwWTpmqWyZVP/wbs8T7Ztu+/Q/JZQbXwBbVcXBE2B6HtDtoFL4kfHiUt6KTXAm/hweLn0SjW4GVy5eGhO7nOik3Kl31U=,1,,,HLS,
[서해안선] 종신,35.794258,126.827863,http://cctvsec.ktict.co.kr/2605/PZB45vakBxnljnUsOcrOPkX35gwcKnPX1a+/81Ckbd/8rOZtMjTVV8aTjhA1kcIS5tnmOVY+bkJVkc/ArfRSL7l45U6eROm8alJ5TTXzLTY=,1,,,HLS,
[서해안선] 부안휴게소,35.673688,126.734917,http://cctvsec.ktict.co.kr/2606/kTgivzh7UkO05EAzTx2dJgWkJN2kuH9Yij9CzdKWqM5R9mTm90IUuFMTCuCcTh/aaWK0rRqNWyt62UjoLSdSzf6RyahX67ZQjaOQ2LC8kss=,1,,,HLS,
[서해안선] 부곡교,35.643348,126.714173,http://cctvsec.ktict.co.kr/2607/DxYzs/AOEP9X0YWmmycuwKaILHyhIHQhT7K4MB34Siy6/Pks6ivQgTzL4CJcncAv55YHZyniQibK9WZleDm810FmmAg5tPXfBljkv02wVWY=,1,,,HLS,
[서해안선] 인성,35.404458,126.638731,http://cctvsec.ktict.co.kr/2608/MRtxVfKBoTAdDD+Lq2nM6ydUsgnMPyY+/bDbvw5OkfyF+62SwmScoO2oBZDBFvgLfBmkFExwv6zjgczgQqjErjSsUvcGTNZ5HQM4lLnKQt4=,1,,,HLS,
[서해안선] 고인돌휴게소,35.462624,126.672132,http://cctvsec.ktict.co.kr/2609/V5I0ikLAHJpAN8tz1Wyjaf2/uGoubxenln4FsZqcYokf4wKKfoi9CJOoV5yV8oh4rZCDdJ12w6Pta8NgSvSe4LVPLWJkAInoea/X7nTlV+E=,1,,,HLS,
[서해안선] 만흥,35.049720,126.481670,http://cctvsec.ktict.co.kr/2612/YIZSF3uOoD0L2yo1+9z6xTVrpFXax2pZVNCG7cnNrPjdUbbLjrsha+Cuofjg7J2+eN02285BopoPc1FJEF6dD4yPXUp3I0yDrsvkzNYypuk=,1,,,HLS,
[호남선] 신흥,35.368364,126.810258,http://cctvsec.ktict.co.kr/2718/cojBY1crUm0nPmX578WT4NkmOcceTbId1Xn7iJZSDdPVISP4TqdI+ZXqMfb0BpZ6zTcsj0Ik6hY6Tv5HAi7Vomww6Nxgy01SvZwfW/Qx4b0=,1,,,HLS,
[호남선] 광주영업소,35.249842,126.810299,http://cctvsec.ktict.co.kr/2719/SXgkzeazXYmc22hZZXG1eC6uIw6qLiwZ933vkGjQCbiMP4NgTMvn5VKZzoSLj/VLRoRAhCHqyg0qu0StA/cCDSL50Q5fh10Ja0xOlr7Navc=,1,,,HLS,
[호남선] 용봉,35.183920,126.907285,http://cctvsec.ktict.co.kr/2720/PGa755UgDZbBSLj2K6kJI/+lFIr7Uxg6LD0Jmo5cu30dgf4Yxx17+peCtCU77C7xWcBf5j4YFW/NZEJtqxjzJwyCVMCpeUU1k017HWv93+4=,1,,,HLS,
[호남선] 동림,35.192650,126.864557,http://cctvsec.ktict.co.kr/2721/UqH8Mai/FgJFr41ePgHHp8cY5kqXa7POEbganyRkv9R+hRqDge0KmthLZg/pZ92vY2KJT0iwgqKUQcT8ckbFgfkeQU3FbI9KhJYFjHIGR7o=,1,,,HLS,
[호남선] 산월,35.203360,126.838870,http://cctvsec.ktict.co.kr/2722/3k+YzHO+VDV50eEoA/RF3wKOruLIzLRZkK+7Oj7U3d3AbCLefD6FswUEOAUZYPUyC2bSAwcSIp4t48Rw8w1CEW+bu6jpurvn+Gtbvfl4g6I=,1,,,HLS,
[무안광주선] 현경,35.006185,126.410804,http://cctvsec.ktict.co.kr/2777/XTPJyKaoCIW3JoT2o3Cxcd/fRLRL8wL4PDyu8jKga+Ify8Em6Hz9C0EAD7tvzeFRjNLAjv9q53Fv4c0z0jrp2KlQb3pFAhaJcB3KrdJOZnw=,1,,,HLS,
[광주대구선] 주산1교,35.240512,126.962585,http://cctvsec.ktict.co.kr/2778/ZrToYsgzlFGoluF4X7xcb7QXvkSsXkepk/WYFTOV8HXS6JmR6H0HH2S8sXudqzmW23iyBCe0/8gm1+v+eEBQb8dfabk9iG+c21j0gPBBrxI=,1,,,HLS,
[광주대구선] 기곡,35.265404,126.973055,http://cctvsec.ktict.co.kr/2779/RkPTa7WTir0nLxuKpfQmhtjc/dvnMn/BgbjHwcbuUFLaON01c2Ws3EMD5aK4url5TR0ZR9wMeduYu9uwFRKVp8cw3/xmoD9tFoTaMR/y7YU=,1,,,HLS,
[광주대구선] 오례천교,35.290806,126.982749,http://cctvsec.ktict.co.kr/2780/26ZOXKl+6dSHshnmgi0QTeYBAL3YVVNubj3pklFabVpd8nIgiQCgauThW91ndZM1ncnZ02NpPg+CsjzfFKHQJ24bqRBdWazkEZcj6Db+I78=,1,,,HLS,
[광주대구선] 담양2터널(외부),35.304893,126.997377,http://cctvsec.ktict.co.kr/2781/y2KzdH1P5ZSbXErn0g6OqYVU+38sRY6covwmr+tqsKvI1580oRJE9QoM6qw21yxpZBlLLaCQ+JyBzb9LpZnigqa+XeGFY716EexTfq5Xen0=,1,,,HLS,
[무안광주선] 동광산,35.143429,126.753191,http://cctvsec.ktict.co.kr/2785/6Zy6Kg+BWxCJn6tEG+nVIJVJOBFjBBGQYvISKYhRDRdHGnPQHuy1DXP5Ous65T5Nni2CmBb4QtvwI/ynKORMvqEos5nQfXo1N3mDDFqc2+Q=,1,,,HLS,
[고창담양선] 해곡,35.252289,126.979378,http://cctvsec.ktict.co.kr/2792/jUEJ8rvoH+8TtFvu4NzMlGVi4kWtG0dgsL8pvMmmv8AuAiDTyEPLcH+rkFoH/Eo5LWV2YQxLoLAn5BFpA4K74H/AvDMCoQ/sVFDKx37gIBA=,1,,,HLS,
[서해안선] 함평천1교,35.151356,126.482468,http://cctvsec.ktict.co.kr/2795/j/wbm0juHg9D6mA73Srnq6OBHSe1UVkJcHqDbqwuPUfRJI5DL6SaYWjeqR4wfUnh3lBjTROEku1I305oFqnzg2LMelhtyUU1jLGKkSYmuj8=,1,,,HLS,
[서해안선] 함정,35.181957,126.483147,http://cctvsec.ktict.co.kr/2796/fQcqUjoTgO7tyMV2AKGsjHYaTL1PaltwZb4OVA3WOb73WnUx4oVUnxg/h1tI6ns9oYrkBBXOwQUOIkWueOytFLQxeeZegcAbwDeFk4EFRVU=,1,,,HLS,
[서해안선] 응봉,35.205242,126.490463,http://cctvsec.ktict.co.kr/2797/qpNFdsIyWNyRhrckOK3DfbUzL2GQQn4RV4BcDldMYm/O8GRhCprUO8wcqWzy0f+WWDiT9UNtUFoh+S9HwBdKChnPS4tJlGwH6HgpItDvjek=,1,,,HLS,
[서해안선] 순용,35.228401,126.496552,http://cctvsec.ktict.co.kr/2798/Ej0h+rbScoKNdaoxEwme+bIm39DC8l0CnEedtU1bjmT+SCNKbrekLs1T2uBCGUt9IWXfBZjMUrB0vK/JHaQ/5mTdiTAjOXHWvaj0SsOBhlM=,1,,,HLS,
[서해안선] 중산,35.363682,126.587105,http://cctvsec.ktict.co.kr/2799/18PBxtzPVRSEVBeXKZSAJMqy4WqAYaPslFVpKc5wHLGN+JtjSxj+l7AOqVTDj3MXyeGtdxcBfy2Y9GnK7EfTGemLkDjieAbWUR6TSeOYOQk=,1,,,HLS,
[서해안선] 고창졸음쉼터,35.377762,126.604050,http://cctvsec.ktict.co.kr/2800/6dumzha9USm1NnISnx5aRJrLyOHzskWlKTTQUyaTTNZLcqhWejt+fOP8sDmzShmXUlpcwZ8wQ63svEEJwXxthuIj/TS9C7SeJgfDz2w2YZ0=,1,,,HLS,
[서해안선] 신월교,35.453163,126.668945,http://cctvsec.ktict.co.kr/2801/OPAtdH3iCT7MxfqxDuJoPKn+uojY29fVVdZVeigWR/b0Xj3LKP4UpXgkDJCiQJSWt7q9fCWLpsyK7j4OR8xZUOMGTHos5yLAw97Ak49Lu/Y=,1,,,HLS,
[서해안선] 운양교,35.480736,126.678925,http://cctvsec.ktict.co.kr/2802/BdmLRnzYG4HT4LFG46qiEeQ+2oM/nBNz3/egKCXep6ZcrERCpY9LPyEsPGNyId02xeSKO9s6I9QcCZb4bu5EJCy/rfN59GBYyCsr7j6Fzw4=,1,,,HLS,
[서해안선] 사포2교,35.532249,126.688972,http://cctvsec.ktict.co.kr/2803/GRT2ctBLun/LKkyBGkvsYZY/fsvYUo4iQF36ESVz0bzdBANPzfTKHOPmDKK7L0+WjaqTgwngdp2Ai0fHa4trJmxdHRjcixbS9SrQfzp+y/o=,1,,,HLS,
[서해안선] 줄포졸음쉼터,35.569790,126.694717,http://cctvsec.ktict.co.kr/2804/5G5tLO51ppUJvQ8xxDkzrNlxSuRqbrj5HosUIctOuEYBHZQQvy6GvajIfZn2YxocxlaOSe4Q1pxMt6wwUKyqxenJIEpCaVtW7UfLnsIu0xQ=,1,,,HLS,
[서해안선] 신리1교,35.586643,126.697639,http://cctvsec.ktict.co.kr/2805/NFFqFqXL9CEvO5h47SXkVMMfFEnkTYli2KL1SBCFnB0o2NdZCUXuGTe9Wy1ZhwT6JgkV3Tg5GKxA2CT4muMutDN7ORACbZ0mByK9GPQaFrE=,1,,,HLS,
[서해안선] 하입석1교,35.611797,126.695107,http://cctvsec.ktict.co.kr/2806/ah+M/mE98FtwI6RqOz5O0u36miz6y0dgV10MizlN4ENkPQloerymAHLnx15CkA14a+jh+hZPI3ddpN9yJBduiBCJa574fl2Km+7/DUEPcdM=,1,,,HLS,
[서해안선] 부곡교2,35.635456,126.705009,http://cctvsec.ktict.co.kr/2807/+mIcuQQgVbLMew6aaN7DmAYn9b+n17e8hwcQAZ5KQRYxF6MTTso5ByFuFoF6hF/M6q0WV9tP1Jff24GHM40l/aO0QDrG+D24gfx6aMuDPmw=,1,,,HLS,
[서해안선] 죽산3교,35.776669,126.812515,http://cctvsec.ktict.co.kr/2808/akPINwAcuv6c8iNmWWYNKLHVmfdg1C+KL+aHusN7Y1vlF5XRnvxqgLMvdypzmMcqM1Ut0BOmeoB+Xm0f1HWh4YrFiP3ZYFPuFhcbsNXUaGM=,1,,,HLS,
[서해안선] 대동,35.856567,126.843170,http://cctvsec.ktict.co.kr/2809//VqAjtWePo+e0fJezlt4EMladtHLmR631wu5O9txbWlOW095NRhsGiYWyvzYvI3942+Xjsvt9aHXpbFK0B4+mMXjh5jmZzmSBCx6qPHbQ4E=,1,,,HLS,
[서해안선] 대야,35.932732,126.831894,http://cctvsec.ktict.co.kr/2810/dZAB9MGtk3ggcBVpxgvce8R2eZpbfPWIZA7vz/aIf8T0uAGPTMkmq5kB1DMpOxDTSG6uTdcWZfIKHCsAA/NwHOjttqVgq42wqzuXFLszSF0=,1,,,HLS,
[서해안선] 미원,35.968586,126.836189,http://cctvsec.ktict.co.kr/2811/6X6y0SuCs3l0TT364bjg21UCSt76p7dTkmVTLyH+XW207bc49tHjxV2ucZSLVAW/VFOYriuANABuvHbG1TUdlYsFKfW074PFuBg++Ou5JAQ=,1,,,HLS,
[호남선] 보촌,35.220425,126.951218,http://cctvsec.ktict.co.kr/2873/4BFBeU9P0p3susbSh5h7TU0s6ALKc1eB7Wab3Eog4Z8T8EamfB+Rx/ZZdea7HlALDDFNGArztQMpnYiTxWsvejdMADQ9KJ8X0qmJ7ZkfkdY=,1,,,HLS,
[호남선] 반월,35.197315,126.846550,http://cctvsec.ktict.co.kr/2874/KqWKugVNZVBYht86vcUhLtLRIPVXmWtPuicuRlE4DzcrnPZub8PrHFdNotPWgsa9cL9NeWQzF77pwggqZQhKQhGMFaOPtY6ZJ7YgpVHSx78=,1,,,HLS,
[호남선] 월곡,35.246708,126.812820,http://cctvsec.ktict.co.kr/2875/EW2XFMUDzLdA3X78MBMxjxnx0G5nm/I8Qwzvm5757ntUl2lO30KhmE6bkU4XYv2ZdeuYUBhf6ipWGqsr70b/XcwplwQ6og61m4A9XlGM/ic=,1,,,HLS,
[호남선] 장성교,35.297256,126.787605,http://cctvsec.ktict.co.kr/2876/JeY23106ZN9uCazZmI9GqKddvhgVl/1ZYNdq6JYb8nrqEyknzP/FwAhMHoTIOCjiMS30FqEqLNsbkyMMFPIVTQAMhiZPZrWZbagcuq1YtlE=,1,,,HLS,
[호남선] 청운육교,35.310974,126.791466,http://cctvsec.ktict.co.kr/2877/1tjeTjH5XXBtYWznNXmTJyC0on55OzqvYiQu1dOLEHp9Mt73y9BnvTuQHTluZPU6j1turNrzsPC51iSGpx4i18bjWovqr8LvYM0Zg3Hwc8Q=,1,,,HLS,
[호남선] 용강,35.361874,126.811775,http://cctvsec.ktict.co.kr/2878/fvfLzrH5TGqKR64lc/PO0tS8mb7F2pbzJnmdBOpLna9vmc9vWnXKIwqYb6bg1AWTx3eFWPrOu10qIRkTHGumRh3QJFZId9wNVpytOlJbKpA=,1,,,HLS,
[호남선] 박산교,35.376820,126.808205,http://cctvsec.ktict.co.kr/2879/gSmXvW5TFE2+bSf66fa7b2Oqtr5hwG7VZ+4LJk1fug6YI7bif9TA/gzT4dtrWjpB7kK5qjvZHKuU5o5vtOmrmEO9+uj1NgQYb7qeQxLZYQU=,1,,,HLS,
[호남선] 입암육교,35.528080,126.807030,http://cctvsec.ktict.co.kr/2880/RzBEBBdl29Qmsnt5mmEoH8kG3l8nIz21SDipM2ztEqxdV4NU/JIE8/xOxuMQ7p2E+rOH6eCLO0biBUo2kZs2MRvVOSMQsebPYoM3ZaqEMKY=,1,,,HLS,
[호남선] 하북육교,35.593922,126.849190,http://cctvsec.ktict.co.kr/2881/wUYEWceKru+yZWmfTLLAsf3ufdqHtRdk8Mv40tRquimVKo2ZMjHaLmA0fK5TC3HPG1JRX1OGeSXgvHOlOyNlLSm2r2dzKQyDMyLISqOePi8=,1,,,HLS,
[호남선] 비상활주로 시점,35.617317,126.879372,http://cctvsec.ktict.co.kr/2882/+nI9OS6rSH1rJdq78TNXCzVAjn83kt6dH6seDUEeAgLpVMDgUiLjmZEkJteoUshlCMsC0C/5y8ZDGmz/EsEABAR8DTWuqEnvyxxGuwSMroo=,1,,,HLS,
[호남선] 화천1교,35.646549,126.909119,http://cctvsec.ktict.co.kr/2883/HusSrHQPwlmta86CRAzXIkY0muAUpkDZnIcjholK2DfjQR4KELwjaMrxYIp8e37u7pSkW0k8nmdWy3bYejBiNagtV7V3vHdJCY+c8iC0gZw=,1,,,HLS,
[호남선] 태인졸음쉼터(천안),35.663227,126.931740,http://cctvsec.ktict.co.kr/2884/8jOmMzmKfR/WHxWiBU86hnWzn5rHKxLzwdwx7fexfct3tTSBEXaDUma+qlt7F00BvOqCMygYpz/G+UCOkDrvU2DKU/ekOchUboYr8C6NnJY=,1,,,HLS,
[호남선] 감곡,35.694019,126.947586,http://cctvsec.ktict.co.kr/2885/Azl5+dmVbHRM/g9DfFoMi6yBTTbl0jQe6cNQYYZVzj0WgzXqZ1rqCxt6jndXD7tXOJaFVwOjOBWmfcJffgEbJrm4Gfu01j8/Yb5+EQ3oH2w=,1,,,HLS,
[무안광주선] 함평나비휴게소,35.038060,126.510560,http://cctvsec.ktict.co.kr/3151/A2wM+bcGafdkadVuyIPV/j4D6r4L9JeDYdRvl9m3Zv996N+zif4yXuBWBsYwOCkzL5Jp/dXgytkI+r8/v/193V3JTFEHn34EGVjCUK3eJdI=,1,,,HLS,
[서해안선] 함평천지휴게소,35.073610,126.479720,http://cctvsec.ktict.co.kr/3184/WNYlVHluJUvIoWFeOODfR8S/D91LUzcw6fpH00ovV+/jmqYOdIXDVNBo7aWHlpK2lqkJPxY4yT/D+IYEQOlySS7oZhj1knmJ5VdY+sBbo3Q=,1,,,HLS,
[서해안선] 관상,35.864919,126.842906,http://cctvsec.ktict.co.kr/3194/Kgel4ouoNdIn8MGYL7N9h4N9MjuKEY/lbByqr+7K9LNP9HuADZ6NeXlNeFAYqqfRUPrIWDxWad+YP/fU0SOu9pKgLmhrnx0D9nwGGneFuKE=,1,,,HLS,
[호남선] 호남터널,35.472557,126.797173,http://cctvsec.ktict.co.kr/3475/QS9YlADwmsuwRyLrfIGdF/aef432zFvr6tlj/ewTfd/rYtqW5WniPNtaU6C+dT+pUUz+9vGXj9OelapbDeIFBCoyYZ9fUeYWYFcQq9nStjA=,1,,,HLS,
[호남선] 원덕교,35.461727,126.797723,http://cctvsec.ktict.co.kr/3476/nGCovgnpqZbHDVpHha17NQPVwKiIaUNTvxa3APXLZfvXDlyUm9RvpHhdLxN+Vz5t6AAYtzk2dSbS3MswddMBEuni9QG1u5x7mDwoLqKGPiM=,1,,,HLS,
[호남선] 태인남산,35.707250,126.968264,http://cctvsec.ktict.co.kr/3479/u5seJKfV62o8n7uyeyrovZgNXzDprHiDWmz3vKwxCd+JGQMUTrA7rCJTxyuDO60QsGo+wAiR/wuSqk2MIslKOLfpm9749zEnWuagdzbbBJc=,1,,,HLS,
[호남선] 비상활주로,35.635024,126.900958,http://cctvsec.ktict.co.kr/3480/zxS25rbiC0ldIILSPFDMGtcuowqrDUUAXjyMY7w8tyU8f5bJBgNBziivcdsu44aIOVNVp4WdnRhlQzU/VKQw/OctiuSMfB/6S48sL/23pFc=,1,,,HLS,
[호남선] 정읍휴게소,35.598993,126.860632,http://cctvsec.ktict.co.kr/3481/cWsOhQB074Q3DbikKTm9CT1n+f45WERhjD4qFSnruR9Aa5U4wPCBYNFWOO2Zj/q+YHnz0yICU0n3Cg3UrK38t+8UjDP3kwlb4G3jes6iiaY=,1,,,HLS,
[호남선] 장운,35.204374,126.932795,http://cctvsec.ktict.co.kr/3483/z5mqbsjacrUywOGdt6qFRDR/s+62TtjZKFUs2wnDMchbSq2kW8BVKTJ/jvUkfPG0IVZmK3zVnvIuSkYWcEtzdwFxzfBuHgQVAHBDZkGnh/k=,1,,,HLS,
[호남선] 문화,35.181443,126.922735,http://cctvsec.ktict.co.kr/3484/oAR0Wi3PrMWz4MmVg7Lu3WfRVGXux9ZU/l1sFZFODTIKZMKuk6cjAHyGp4LqogJiHEzWDR99iQ9Q/F3NFkvJKBlEwr9+kWnpwVZ+eHmDwdA=,1,,,HLS,
[호남선] 백양사휴게소,35.389814,126.805820,http://cctvsec.ktict.co.kr/3485/R/q8Kgy6FRPm6yGyHlOJKAU5M9doPjlp1q6uixsFk6CXDzZQ/IBbISvk8sHo8PH5q2j2rLsIb+WePrx/bxrlX3opjOOLakVLzplXZHQI4RU=,1,,,HLS,
[호남선] 동광주영업소,35.210617,126.944783,http://cctvsec.ktict.co.kr/3487/OzqjHhxyQjYTqPO+7Pscm01DMSfn7QwxjfjNxKoQqZDBcDr/3eqDF7twagzleBiTcdzwzbsnLD1RaTDYDyUO1IS3CUszXWJjewKTdzUWLmI=,1,,,HLS,
[호남선] 장성정류장,35.316322,126.793770,http://cctvsec.ktict.co.kr/3488/bqF77o9Fuqs9YaJs9YvFoFBerDg8l7XwLw2iBX6jGaFf28/FjDLQLtdfHRKJKF6a/ZR0Tzoy8qmnpILc1bn2tTn38pHPqjaQINnGayPA+24=,1,,,HLS,
[광주대구선] 학동,35.271403,126.973817,http://cctvsec.ktict.co.kr/3899/tSaqNavoKeBCve3u6ZFof7oECxsJdzgdg1D+WmYNb6d5pxzySg9TU/2tVzVJPnPqPG5BKXLsJFu0GopU+gbaQW9iOp3B9WhIE5BZEtQ22xE=,1,,,HLS,
[무안광주선] 월산,35.044590,126.536522,http://cctvsec.ktict.co.kr/3953/eCw2U6MV1gzXC/GW69IUUJ+JXON6NVovdNyjVxd66NvJxI6L98Yq7ghCSzSdnsC7CSPW5+UsBtg3JYpULPWiiHMKpqQVbLErHA3qbbTdZM4=,1,,,HLS,
[무안광주선] 마산,35.059254,126.558678,http://cctvsec.ktict.co.kr/3954/RGRQz9iL3Cjx6gaYHE1Ek5OZ+w5Smt6Zbb/+eYLeaFDrhD3WSij8tAkWfNWzJxoascO8OQOQF1G3S/frM/VDpFRnjUZZye+pf10AaGI2tTw=,1,,,HLS,
[서해안선] 예지,35.410652,126.646362,http://cctvsec.ktict.co.kr/3966/0ZH/Ry2f9FzQ9zvOmSCi77Q3/Hl3OAUxZROXqQz8SgP6RBwu9uRCCvXrKYNxo9MX9z+zAcJlEg2gzE85vetfWIZZzdmJptTT3p00F74PIfM=,1,,,HLS,
[서해안선] 소주2교,35.659599,126.725647,http://cctvsec.ktict.co.kr/3967/icfhSLPK1/x9meTxk7XjdgBBRxy+5YNRvXoMdhOYw+ib5BWW7eDQvQoP1NHOVfrXu9xXACBu3YpoBCHPStZdi81lBX/1rRonM1IO9/4SkZY=,1,,,HLS,
[서해안선] 동지산,35.900494,126.844955,http://cctvsec.ktict.co.kr/3968/Sx/fvMNsWVZDPOjpzonuqkoV/i/ucC/JySLZPJ9u55zCXIn9mfjZ0rRu38jv8dbPfr17TkTV3EXEsYHRQ/EjNs2So1i8912yVg5cA2fNZgk=,1,,,HLS,
[호남선] 산덕,35.225681,126.986053,http://cctvsec.ktict.co.kr/5687/V4sCE1MLZokDJR6lJLHKz0nhv8fr+aI1IIOvyRb2j0pDSlgxseH9J/jOqXAYZLC3izn6jM3JhUwP5fJAatORNDflCiOgPrj05EI8Gj4hmcI=,1,,,HLS,
[호남선] 문흥,35.193043,126.929359,http://cctvsec.ktict.co.kr/5688//t/k8kGRfi8i/amPh+cJG9p7WEAUXbDCUp+7ZDKR+mPwjTQGQonh9iHkrkKNKfbCxDsTUlTQHG4Yawlls8x3jRObj87D3mt3ytKdPeLNHi4=,1,,,HLS,
[호남선] 매곡,35.189281,126.875488,http://cctvsec.ktict.co.kr/5689/svZwNDgaBDcbqMSAFi3JujyWAsTUCRgbsO+yMpTRx62PD8+7t7Z8Wc039dQcEVpoLBS7wKqU0Zlg9h0/7Zf15VrefgHkg+IP7kDduUp4VHQ=,1,,,HLS,
[호남선] 도천,35.213520,126.829193,http://cctvsec.ktict.co.kr/5690/0U2J57ZHVcoY+9qqLZYATGdjyp+MyS5HKHGp6tgpJ9mFRGBsECnsT5EtH+hZxnZGPddHnRtNSgEHS/YKLqIbcvEqjwTL2uWaCc4mvOueIak=,1,,,HLS,
[호남선] 등천,35.484283,126.792458,http://cctvsec.ktict.co.kr/5691/8q+bEIVY+rE4CEQ6YHFweE1r+VhOQCc+AK18uqmrLS9g0xbzgVBjng72YJ8ja+q5eezRvYcPOHRA6+bFyB2BWTkr5Aby6BIaqPvMcFeo84w=,1,,,HLS,
[광주외곽순환선] 남광산,35.189053,126.752916,http://cctvsec.ktict.co.kr/5785/w37NglX5ToS+S1bOaKCvX6lhp+ubqfrZLUwq5sIYtbApDtwwVWAWHgInOlSRK9A7lPukfuGVIxZ3G+wZryMcVSy+FoMsohzlg/d7QYDP2lo=,1,,,HLS,
[광주외곽순환선] 남광산영업소,35.191701,126.756016,http://cctvsec.ktict.co.kr/5786/SDzvqvxZ95xGPAbooQowW6k7qqwH/0HUb+rpha6UrdPDgs8+F/ka2jKEqLeSDKkodfWrU6VQCuDbF4oZRov78HzfQSUtpuNKOIaOJ9wvlzo=,1,,,HLS,
[광주외곽순환선] 산막교,35.197036,126.762494,http://cctvsec.ktict.co.kr/5787/9tJIEK+Ig9mgs5PHn+uTUmqxoZPFiD5NXxMg5itAaL0iItjjfxg0wwI2qMIZJ3Cwf6sQufLjt0oEWedJwcW25xlyZfw7Ir0m+xmEMi72JTo=,1,,,HLS,
[광주외곽순환선] 고룡1교,35.203591,126.765777,http://cctvsec.ktict.co.kr/5788/HXuRvtSenDnQuuSzFtkkmnn5lqZ/+R7mE95Z1ZvE4d0xVaM97zoiyT5+6hiQoQL6enFJt35b1k4zEE1+pVXp7POOFPg3G6xpoBYlz1gmWZo=,1,,,HLS,
[광주외곽순환선] 고룡2교,35.207616,126.767818,http://cctvsec.ktict.co.kr/5789/kvd+hZu1X1eOnYozvegbS9HAJw7ii6aD6EgEPP2tyiqP0N/li9JfrwxmKldU0F5OZOzTI7ij9YVX+tFmenGIwxbqV0yL1QN8IJQZZDyjar0=,1,,,HLS,
